transaction_id,timestamp,customer_id,amount,transaction_type,merchant,location_from,location_to,risk_score,fraud_flag,status_of_transaction,marked_as,reviewed_response,explanation,graph_statistics
TXN391482,2025-02-17 16:22:15.642450,CUST0034,10725.02,Bill Payment,Walmart,Jaipur,Nagpur,0.15,0,Under Review,Suspicious,,,
TXN204622,2025-02-18 13:22:15.642450,CUST0034,52234.71,Bill Payment,Snapdeal,Chennai,Bhopal,0.53,1,Under Review,Legitimate,,,
TXN361946,2025-02-19 18:22:15.642450,CUST0034,3831.76,Withdrawal,Walmart,Delhi,Bhopal,0.29,0,Reviewed,Legitimate,,,
TXN476885,2025-02-21 04:22:15.642450,CUST0034,7973.37,Transfer,Macy's,Delhi,Hyderabad,0.58,1,Reviewed,Suspicious,,,
TXN172823,2025-02-22 18:22:15.642450,CUST0034,41340.49,Bill Payment,Amazon,Hyderabad,Pune,0.76,1,Fraud,Suspicious,,,
TXN609517,2025-02-23 00:22:15.642450,CUST0034,63525.07,Purchase,Macy's,Nagpur,Indore,0.74,1,Fraud,Fraudulent,,,
TXN115532,2025-03-25 19:22:15.642501,CUST0035,14560.29,Transfer,BestBuy,Chennai,Nagpur,0.08,0,Not Fraud,Legitimate,,,
TXN584466,2025-03-27 06:22:15.642501,CUST0035,7773.26,Transfer,Amazon,Ahmedabad,Hyderabad,0.58,1,Not Fraud,Fraudulent,,,
TXN715682,2025-03-29 01:22:15.642501,CUST0035,81236.11,Transfer,Target,Hyderabad,Ahmedabad,0.5,1,Reviewed,Legitimate,,,
TXN376503,2025-03-31 00:22:15.642501,CUST0035,45474.59,Purchase,Target,Hyderabad,Chennai,0.97,1,Under Review,Suspicious,,,
TXN861560,2025-03-31 17:22:15.642501,CUST0035,48671.58,Withdrawal,Walmart,Bangalore,Ahmedabad,0.55,1,Reviewed,Fraudulent,,,
TXN208679,2025-03-31 23:22:15.642501,CUST0035,11175.35,Purchase,Walmart,Mumbai,Lucknow,0.08,0,Fraud,Fraudulent,,,
TXN800990,2025-02-25 07:22:15.642555,CUST0036,322.42,Transfer,Flipkart,Delhi,Indore,0.09,0,Reviewed,Suspicious,,,
TXN575251,2025-02-25 14:22:15.642555,CUST0036,10098.74,Bill Payment,Macy's,Pune,London,0.9,1,Not Fraud,Fraudulent,,,
TXN384967,2025-02-27 05:22:15.642555,CUST0036,31538.78,Withdrawal,Target,Chennai,Visakhapatnam,0.53,1,Fraud,Legitimate,,,
TXN333291,2025-02-27 06:22:15.642555,CUST0036,21557.98,Bill Payment,Walmart,Jaipur,Bhopal,0.08,0,Reviewed,Fraudulent,,,
TXN339871,2025-02-28 02:22:15.642555,CUST0036,39379.12,Transfer,Amazon,Kolkata,Nagpur,0.92,1,Reviewed,Legitimate,,,
TXN572824,2025-02-11 22:22:15.642610,CUST0037,35124.23,Purchase,BestBuy,Delhi,Nagpur,0.92,1,Reviewed,Legitimate,,,
TXN659746,2025-02-12 19:22:15.642610,CUST0037,60295.81,Transfer,Walmart,Indore,Kolkata,0.52,1,Fraud,Legitimate,,,
TXN164417,2025-02-14 07:22:15.642610,CUST0037,28161.79,Transfer,Macy's,Nagpur,Surat,0.19,0,Fraud,Fraudulent,,,
TXN364582,2025-02-14 09:22:15.642610,CUST0037,51724.77,Bill Payment,Amazon,Ahmedabad,Hyderabad,0.96,1,Not Fraud,Suspicious,,,
TXN104119,2025-02-15 22:22:15.642610,CUST0037,75374.01,Bill Payment,Flipkart,Ahmedabad,Lucknow,0.8,1,Under Review,Legitimate,,,
TXN177473,2025-03-28 22:22:15.642656,CUST0038,44290.74,Bill Payment,Target,Delhi,Jaipur,0.96,1,Fraud,Suspicious,,,
TXN407992,2025-03-29 13:22:15.642656,CUST0038,8704.49,Transfer,Walmart,Indore,Ahmedabad,0.2,0,Fraud,Fraudulent,,,
TXN692072,2025-03-30 20:22:15.642656,CUST0038,73068.08,Transfer,Walmart,Kolkata,Hyderabad,0.51,1,Under Review,Fraudulent,,,
TXN345511,2025-03-31 21:22:15.642656,CUST0038,36083.29,Purchase,Target,Delhi,Kolkata,0.29,0,Under Review,Fraudulent,,,
TXN504663,2025-04-01 11:22:15.642656,CUST0038,71791.54,Bill Payment,BestBuy,Bhopal,Bhopal,0.93,1,Not Fraud,Fraudulent,,,
TXN262288,2025-04-03 11:22:15.642656,CUST0038,27377.32,Bill Payment,BestBuy,Chennai,Pune,0.25,0,Not Fraud,Suspicious,,,
TXN602438,2025-03-27 03:22:15.642708,CUST0039,65919.42,Bill Payment,Macy's,Bhopal,Jaipur,0.96,1,Under Review,Suspicious,,,
TXN704511,2025-03-28 08:22:15.642708,CUST0039,20155.74,Purchase,Target,Visakhapatnam,Nagpur,0.13,0,Fraud,Suspicious,,,
TXN686379,2025-03-29 23:22:15.642708,CUST0039,64144.28,Bill Payment,Target,Ahmedabad,Bhopal,0.94,1,Reviewed,Suspicious,,,
TXN242865,2025-03-30 16:22:15.642708,CUST0039,33966.22,Bill Payment,BestBuy,Pune,Kanpur,0.13,0,Not Fraud,Legitimate,,,
TXN206560,2025-03-31 07:22:15.642708,CUST0039,93873.28,Transfer,Walmart,Visakhapatnam,Paris,0.62,1,Under Review,Fraudulent,,,
TXN859482,2025-03-29 21:22:15.642750,CUST0040,54146.54,Bill Payment,Flipkart,Chennai,Chennai,0.82,1,Fraud,Legitimate,,,
TXN751310,2025-03-30 05:22:15.642750,CUST0040,92399.26,Bill Payment,Amazon,Mumbai,New York,0.87,1,Reviewed,Fraudulent,,,
TXN957710,2025-03-30 18:22:15.642750,CUST0040,32737.62,Purchase,Flipkart,Bangalore,Bhopal,0.24,0,Reviewed,Legitimate,,,
TXN191981,2025-04-01 04:22:15.642750,CUST0040,85556.03,Purchase,Amazon,Chennai,Pune,0.83,1,Not Fraud,Fraudulent,,,
TXN754828,2025-04-01 09:22:15.642750,CUST0040,5218.27,Bill Payment,Flipkart,Chennai,Pune,0.83,1,Reviewed,Suspicious,,,
TXN809119,2025-04-02 09:22:15.642750,CUST0040,88907.9,Bill Payment,BestBuy,Ahmedabad,Indore,0.86,1,Reviewed,Fraudulent,,,
TXN909605,2025-03-31 16:22:15.642802,CUST0041,99132.37,Withdrawal,Snapdeal,Mumbai,Bangalore,0.7,1,Fraud,Legitimate,,,
TXN604042,2025-04-01 09:22:15.642802,CUST0041,38502.21,Withdrawal,Target,Mumbai,Indore,0.85,1,Not Fraud,Fraudulent,,,
TXN350332,2025-04-02 13:22:15.642802,CUST0041,42413.7,Withdrawal,Walmart,Bangalore,Bhopal,0.92,1,Under Review,Legitimate,,,
TXN919517,2025-04-02 22:22:15.642802,CUST0041,57782.78,Purchase,BestBuy,Ahmedabad,Lucknow,0.77,1,Not Fraud,Suspicious,,,
TXN206639,2025-04-03 09:22:15.642802,CUST0041,17563.01,Withdrawal,Flipkart,Jaipur,Lucknow,0.66,1,Not Fraud,Suspicious,,,
TXN391945,2025-03-02 15:22:15.642846,CUST0042,76036.05,Withdrawal,Target,Indore,Indore,0.99,1,Reviewed,Legitimate,,,
TXN424125,2025-03-04 06:22:15.642846,CUST0042,78337.05,Withdrawal,Snapdeal,Delhi,Mumbai,0.51,1,Not Fraud,Suspicious,,,
TXN189310,2025-03-05 23:22:15.642846,CUST0042,84107.02,Transfer,BestBuy,Kanpur,Delhi,0.85,1,Under Review,Suspicious,,,
TXN656423,2025-03-06 01:22:15.642846,CUST0042,47943.03,Purchase,Snapdeal,Kanpur,Chennai,0.63,1,Not Fraud,Legitimate,,,
TXN590693,2025-03-06 15:22:15.642846,CUST0042,16913.05,Bill Payment,Snapdeal,Nagpur,Mumbai,0.66,1,Fraud,Legitimate,,,
TXN661184,2025-03-07 21:22:15.642846,CUST0042,79650.77,Withdrawal,Macy's,Lucknow,Visakhapatnam,0.86,1,Under Review,Fraudulent,,,
TXN706988,2025-02-09 00:22:15.642916,CUST0043,31653.13,Transfer,Amazon,Chennai,Bhopal,0.54,1,Not Fraud,Fraudulent,,,
TXN327091,2025-02-09 10:22:15.642916,CUST0043,98765.14,Bill Payment,Amazon,Pune,Indore,0.7,1,Not Fraud,Suspicious,,,
TXN209128,2025-02-10 00:22:15.642916,CUST0043,10430.67,Transfer,Macy's,Surat,Kolkata,0.9,1,Reviewed,Suspicious,,,
TXN517252,2025-02-11 17:22:15.642916,CUST0043,95628.44,Purchase,BestBuy,Chennai,Kolkata,0.82,1,Under Review,Fraudulent,,,
TXN588990,2025-02-13 13:22:15.642916,CUST0043,22394.85,Withdrawal,Target,Hyderabad,Singapore,0.76,1,Reviewed,Fraudulent,,,
TXN280108,2025-02-15 00:22:15.642916,CUST0043,63704.0,Withdrawal,BestBuy,Indore,Surat,0.59,1,Not Fraud,Legitimate,,,
TXN985998,2025-03-07 10:22:15.642968,CUST0044,2348.33,Transfer,Snapdeal,Visakhapatnam,Bangalore,0.06,0,Not Fraud,Legitimate,,,
TXN759796,2025-03-09 06:22:15.642968,CUST0044,39616.44,Purchase,Snapdeal,Lucknow,Bangalore,0.51,1,Fraud,Legitimate,,,
TXN133933,2025-03-10 10:22:15.642968,CUST0044,51375.43,Transfer,BestBuy,Jaipur,Chennai,0.6,1,Reviewed,Legitimate,,,
TXN319995,2025-03-10 20:22:15.642968,CUST0044,41892.32,Bill Payment,Snapdeal,Chennai,Delhi,0.76,1,Reviewed,Fraudulent,,,
TXN299649,2025-03-11 18:22:15.642968,CUST0044,66999.59,Withdrawal,Target,Jaipur,Bhopal,0.79,1,Not Fraud,Fraudulent,,,
TXN131599,2025-02-27 14:22:15.643016,CUST0045,86460.43,Purchase,Target,Indore,Ahmedabad,0.95,1,Not Fraud,Fraudulent,,,
TXN504233,2025-02-27 15:22:15.643016,CUST0045,83631.22,Bill Payment,BestBuy,Surat,London,0.64,1,Fraud,Fraudulent,,,
TXN167399,2025-02-27 16:22:15.643016,CUST0045,94292.45,Bill Payment,Amazon,Indore,Bhopal,0.77,1,Fraud,Fraudulent,,,
TXN447380,2025-02-28 02:22:15.643016,CUST0045,55276.67,Purchase,Walmart,Hyderabad,Surat,0.71,1,Under Review,Fraudulent,,,
TXN103767,2025-02-28 04:22:15.643016,CUST0045,58676.22,Transfer,Amazon,Hyderabad,Lucknow,0.98,1,Not Fraud,Fraudulent,,,
TXN910377,2025-02-16 17:22:15.643069,CUST0046,19594.69,Transfer,Target,Kolkata,Kanpur,0.85,1,Under Review,Fraudulent,,,
TXN931712,2025-02-18 10:22:15.643069,CUST0046,97963.86,Purchase,Walmart,Pune,Bhopal,0.67,1,Fraud,Fraudulent,,,
TXN160047,2025-02-20 10:22:15.643069,CUST0046,95469.23,Transfer,Flipkart,Nagpur,Lucknow,0.6,1,Fraud,Legitimate,,,
TXN909068,2025-02-21 19:22:15.643069,CUST0046,10740.04,Purchase,Walmart,Kolkata,Lucknow,0.92,1,Not Fraud,Suspicious,,,
TXN838327,2025-02-22 13:22:15.643069,CUST0046,54375.46,Withdrawal,Flipkart,Delhi,Bhopal,0.51,1,Under Review,Legitimate,,,
TXN367100,2025-02-22 21:22:15.643069,CUST0046,90856.75,Transfer,Target,Mumbai,Visakhapatnam,0.72,1,Fraud,Legitimate,,,
TXN330881,2025-02-06 21:22:15.643121,CUST0047,36860.82,Transfer,BestBuy,Surat,Kanpur,0.02,0,Fraud,Fraudulent,,,
TXN526524,2025-02-08 02:22:15.643121,CUST0047,44351.17,Bill Payment,Flipkart,Bangalore,Pune,0.9,1,Under Review,Legitimate,,,
TXN843064,2025-02-08 19:22:15.643121,CUST0047,30614.47,Transfer,Flipkart,Indore,Bhopal,0.26,0,Reviewed,Legitimate,,,
TXN507953,2025-02-09 02:22:15.643121,CUST0047,156.18,Transfer,Macy's,Bhopal,Delhi,0.83,1,Under Review,Legitimate,,,
TXN221934,2025-02-09 15:22:15.643121,CUST0047,77681.11,Withdrawal,Flipkart,Nagpur,Sydney,0.72,1,Reviewed,Fraudulent,,,
TXN705832,2025-02-24 06:22:15.643165,CUST0048,88823.4,Withdrawal,Amazon,Visakhapatnam,Hyderabad,0.62,1,Not Fraud,Fraudulent,,,
TXN986718,2025-02-24 21:22:15.643165,CUST0048,59479.97,Bill Payment,Amazon,Lucknow,Delhi,0.84,1,Fraud,Legitimate,,,
TXN638301,2025-02-25 13:22:15.643165,CUST0048,36612.96,Bill Payment,Macy's,Hyderabad,Jaipur,0.15,0,Under Review,Legitimate,,,
TXN846338,2025-02-27 03:22:15.643165,CUST0048,90945.83,Purchase,BestBuy,Mumbai,Visakhapatnam,0.79,1,Fraud,Suspicious,,,
TXN427819,2025-02-28 08:22:15.643165,CUST0048,46309.22,Transfer,Target,Surat,Delhi,0.27,0,Under Review,Fraudulent,,,
TXN908646,2025-02-23 05:22:15.643211,CUST0049,92632.57,Transfer,BestBuy,Ahmedabad,Bhopal,0.55,1,Not Fraud,Legitimate,,,
TXN939209,2025-02-24 22:22:15.643211,CUST0049,73389.22,Withdrawal,Walmart,Pune,Lucknow,0.93,1,Reviewed,Suspicious,,,
TXN951836,2025-02-26 18:22:15.643211,CUST0049,60636.41,Bill Payment,Walmart,Lucknow,Ahmedabad,0.71,1,Reviewed,Suspicious,,,
TXN600119,2025-02-26 22:22:15.643211,CUST0049,52672.14,Withdrawal,Walmart,Delhi,Pune,0.83,1,Reviewed,Fraudulent,,,
TXN981010,2025-02-28 16:22:15.643211,CUST0049,46650.49,Bill Payment,Amazon,Pune,Mumbai,0.75,1,Under Review,Suspicious,,,
TXN712230,2025-03-01 05:22:15.643211,CUST0049,15756.55,Withdrawal,Snapdeal,Lucknow,Ahmedabad,0.79,1,Fraud,Legitimate,,,
TXN863410,2025-04-02 03:22:15.643263,CUST0050,18809.98,Purchase,Target,Chennai,Nagpur,0.73,1,Fraud,Fraudulent,,,
TXN803564,2025-04-02 16:22:15.643263,CUST0050,71122.43,Purchase,Walmart,Bhopal,Delhi,0.56,1,Fraud,Suspicious,,,
TXN610969,2025-04-04 14:22:15.643263,CUST0050,7576.17,Bill Payment,Target,Lucknow,Ahmedabad,0.12,0,Not Fraud,Legitimate,,,
TXN256024,2025-04-05 17:22:15.643263,CUST0050,3771.11,Bill Payment,Amazon,Visakhapatnam,Pune,0.09,0,Fraud,Fraudulent,,,
TXN387409,2025-04-07 12:22:15.643263,CUST0050,79952.14,Bill Payment,Amazon,Kolkata,Ahmedabad,0.98,1,Under Review,Suspicious,,,
TXN809886,2025-04-09 12:22:15.643263,CUST0050,73268.66,Purchase,Target,Indore,Bhopal,0.95,1,Under Review,Legitimate,,,
TXN127697,2025-02-22 22:22:15.643314,CUST0051,36531.31,Transfer,Walmart,Indore,Kanpur,0.28,0,Fraud,Suspicious,,,
TXN439572,2025-02-23 12:22:15.643314,CUST0051,81146.72,Transfer,Macy's,Lucknow,Singapore,0.71,1,Not Fraud,Fraudulent,,,
TXN622630,2025-02-24 20:22:15.643314,CUST0051,48780.13,Transfer,Target,Pune,Chennai,0.3,0,Reviewed,Suspicious,,,
TXN811326,2025-02-25 22:22:15.643314,CUST0051,82365.71,Purchase,Amazon,Kolkata,Ahmedabad,0.86,1,Under Review,Suspicious,,,
TXN690144,2025-02-26 20:22:15.643314,CUST0051,1835.46,Withdrawal,Snapdeal,Delhi,Kanpur,0.13,0,Not Fraud,Fraudulent,,,
TXN584680,2025-02-04 20:22:15.643357,CUST0052,2473.32,Purchase,Walmart,Hyderabad,Delhi,0.07,0,Fraud,Fraudulent,,,
TXN134775,2025-02-06 08:22:15.643357,CUST0052,45763.87,Bill Payment,Snapdeal,Hyderabad,Bangalore,0.84,1,Under Review,Fraudulent,,,
TXN870380,2025-02-08 02:22:15.643357,CUST0052,63555.79,Purchase,BestBuy,Kolkata,Nagpur,0.56,1,Fraud,Legitimate,,,
TXN126099,2025-02-09 14:22:15.643357,CUST0052,48090.36,Withdrawal,Snapdeal,Indore,New York,0.57,1,Under Review,Fraudulent,,,
TXN784057,2025-02-10 09:22:15.643357,CUST0052,46383.77,Transfer,Snapdeal,Bhopal,Lucknow,0.66,1,Not Fraud,Legitimate,,,
TXN258047,2025-03-23 01:22:15.643700,CUST0053,15962.06,Purchase,Amazon,Kolkata,Delhi,0.85,1,Fraud,Fraudulent,,,
TXN707744,2025-03-24 04:22:15.643700,CUST0053,32471.99,Transfer,Flipkart,Indore,Sydney,0.91,1,Not Fraud,Fraudulent,,,
TXN970648,2025-03-24 16:22:15.643700,CUST0053,95085.7,Bill Payment,Snapdeal,Jaipur,Lucknow,0.61,1,Not Fraud,Fraudulent,,,
TXN362781,2025-03-26 13:22:15.643700,CUST0053,46980.43,Transfer,Amazon,Bhopal,Toronto,0.71,1,Not Fraud,Fraudulent,,,
TXN590841,2025-03-26 23:22:15.643700,CUST0053,45869.01,Purchase,Flipkart,Bangalore,Bhopal,0.58,1,Reviewed,Fraudulent,,,
TXN520535,2025-03-25 08:22:15.643776,CUST0054,68733.04,Purchase,BestBuy,Nagpur,Bhopal,0.6,1,Not Fraud,Legitimate,,,
TXN776828,2025-03-26 19:22:15.643776,CUST0054,51643.0,Bill Payment,Amazon,Lucknow,Nagpur,0.9,1,Reviewed,Fraudulent,,,
TXN980101,2025-03-28 12:22:15.643776,CUST0054,96373.14,Bill Payment,Flipkart,Surat,Kanpur,0.73,1,Under Review,Legitimate,,,
TXN282662,2025-03-30 08:22:15.643776,CUST0054,76120.85,Transfer,Snapdeal,Kanpur,Kanpur,0.54,1,Not Fraud,Legitimate,,,
TXN188857,2025-03-30 09:22:15.643776,CUST0054,57722.41,Purchase,Macy's,Jaipur,Bhopal,0.56,1,Reviewed,Fraudulent,,,
TXN207763,2025-02-06 13:22:15.643832,CUST0055,36765.2,Purchase,Flipkart,Bhopal,Delhi,0.03,0,Under Review,Legitimate,,,
TXN545276,2025-02-08 10:22:15.643832,CUST0055,97506.69,Transfer,BestBuy,Bhopal,Bhopal,0.96,1,Not Fraud,Legitimate,,,
TXN802221,2025-02-08 14:22:15.643832,CUST0055,5465.49,Purchase,Amazon,Delhi,Mumbai,0.02,0,Reviewed,Suspicious,,,
TXN682240,2025-02-09 00:22:15.643832,CUST0055,73717.23,Purchase,BestBuy,Kolkata,New York,0.64,1,Not Fraud,Fraudulent,,,
TXN271413,2025-02-10 20:22:15.643832,CUST0055,68639.15,Withdrawal,BestBuy,Kolkata,New York,0.95,1,Not Fraud,Fraudulent,,,
TXN482179,2025-02-12 13:22:15.643832,CUST0055,90456.27,Bill Payment,Walmart,Bhopal,Lucknow,0.8,1,Fraud,Fraudulent,,,
TXN971803,2025-03-20 01:22:15.643905,CUST0056,76032.39,Transfer,Snapdeal,Nagpur,Jaipur,0.53,1,Reviewed,Suspicious,,,
TXN398019,2025-03-21 21:22:15.643905,CUST0056,11389.28,Withdrawal,Flipkart,Surat,Paris,0.55,1,Under Review,Fraudulent,,,
TXN349933,2025-03-23 21:22:15.643905,CUST0056,45912.74,Withdrawal,Target,Bhopal,Nagpur,0.24,0,Not Fraud,Suspicious,,,
TXN659492,2025-03-24 19:22:15.643905,CUST0056,11609.71,Bill Payment,Target,Mumbai,Lucknow,0.04,0,Not Fraud,Suspicious,,,
TXN727794,2025-03-26 05:22:15.643905,CUST0056,65764.19,Transfer,Macy's,Surat,Nagpur,0.64,1,Reviewed,Fraudulent,,,
TXN161144,2025-03-28 01:22:15.643905,CUST0056,21222.74,Transfer,Macy's,Nagpur,Delhi,0.63,1,Fraud,Legitimate,,,
TXN492047,2025-03-18 13:22:15.643957,CUST0057,76508.78,Transfer,Snapdeal,Bhopal,Hyderabad,0.55,1,Reviewed,Fraudulent,,,
TXN643244,2025-03-19 22:22:15.643957,CUST0057,37257.29,Purchase,Macy's,Jaipur,Indore,0.83,1,Fraud,Fraudulent,,,
TXN333174,2025-03-20 06:22:15.643957,CUST0057,81868.79,Purchase,Snapdeal,Kanpur,Indore,0.6,1,Not Fraud,Fraudulent,,,
TXN828180,2025-03-20 16:22:15.643957,CUST0057,19936.11,Transfer,BestBuy,Mumbai,Delhi,0.93,1,Fraud,Legitimate,,,
TXN462980,2025-03-21 14:22:15.643957,CUST0057,61658.34,Bill Payment,BestBuy,Chennai,Paris,0.91,1,Not Fraud,Fraudulent,,,
TXN930141,2025-03-22 21:22:15.643957,CUST0057,54851.28,Purchase,BestBuy,Chennai,Surat,0.63,1,Fraud,Suspicious,,,
TXN282981,2025-03-18 02:22:15.644032,CUST0058,58429.07,Bill Payment,Amazon,Visakhapatnam,Jaipur,0.9,1,Under Review,Legitimate,,,
TXN374989,2025-03-18 20:22:15.644032,CUST0058,43035.03,Bill Payment,Snapdeal,Visakhapatnam,Delhi,0.57,1,Under Review,Suspicious,,,
TXN567679,2025-03-20 03:22:15.644032,CUST0058,86440.82,Bill Payment,Macy's,Bhopal,Bhopal,0.64,1,Fraud,Suspicious,,,
TXN895336,2025-03-20 12:22:15.644032,CUST0058,29561.61,Purchase,Snapdeal,Jaipur,Sydney,0.79,1,Under Review,Fraudulent,,,
TXN536153,2025-03-21 00:22:15.644032,CUST0058,99472.63,Purchase,BestBuy,Lucknow,Indore,0.67,1,Reviewed,Fraudulent,,,
TXN709670,2025-03-22 10:22:15.644032,CUST0058,20958.61,Bill Payment,Snapdeal,Mumbai,Jaipur,0.1,0,Under Review,Suspicious,,,
TXN173301,2025-02-06 03:22:15.644086,CUST0059,98120.72,Bill Payment,Macy's,Nagpur,Chennai,0.93,1,Reviewed,Suspicious,,,
TXN129593,2025-02-06 18:22:15.644086,CUST0059,65757.36,Transfer,Macy's,Jaipur,Lucknow,0.52,1,Under Review,Suspicious,,,
TXN766543,2025-02-08 14:22:15.644086,CUST0059,92387.94,Withdrawal,Snapdeal,Delhi,Bhopal,0.94,1,Not Fraud,Legitimate,,,
TXN662975,2025-02-09 17:22:15.644086,CUST0059,41444.25,Withdrawal,Walmart,Surat,Kanpur,0.53,1,Reviewed,Legitimate,,,
TXN755929,2025-02-11 04:22:15.644086,CUST0059,7742.14,Purchase,Flipkart,Kolkata,Visakhapatnam,0.52,1,Not Fraud,Suspicious,,,
TXN181342,2025-02-11 19:22:15.644086,CUST0059,31963.1,Transfer,Walmart,Lucknow,Nagpur,0.66,1,Fraud,Legitimate,,,
TXN677739,2025-02-10 01:22:15.644140,CUST0060,68098.13,Withdrawal,Walmart,Chennai,London,0.77,1,Not Fraud,Fraudulent,,,
TXN712368,2025-02-10 13:22:15.644140,CUST0060,4246.21,Transfer,Target,Jaipur,Surat,0.27,0,Fraud,Suspicious,,,
TXN137752,2025-02-12 05:22:15.644140,CUST0060,32901.02,Purchase,Snapdeal,Bangalore,Kolkata,0.93,1,Not Fraud,Legitimate,,,
TXN931174,2025-02-13 09:22:15.644140,CUST0060,73385.3,Withdrawal,Snapdeal,Kolkata,Pune,0.76,1,Fraud,Legitimate,,,
TXN925908,2025-02-13 21:22:15.644140,CUST0060,44307.15,Bill Payment,Macy's,Nagpur,Lucknow,0.76,1,Not Fraud,Legitimate,,,
TXN606585,2025-03-04 06:22:15.644292,CUST0061,44938.7,Withdrawal,Target,Jaipur,Bangalore,0.59,1,Under Review,Legitimate,,,
TXN378879,2025-03-05 10:22:15.644292,CUST0061,63808.9,Transfer,Target,Kanpur,Lucknow,0.98,1,Under Review,Suspicious,,,
TXN623979,2025-03-06 20:22:15.644292,CUST0061,64467.24,Purchase,Amazon,Jaipur,Lucknow,0.79,1,Under Review,Legitimate,,,
TXN231939,2025-03-08 01:22:15.644292,CUST0061,77617.32,Withdrawal,BestBuy,Chennai,Kanpur,0.51,1,Under Review,Suspicious,,,
TXN143787,2025-03-09 11:22:15.644292,CUST0061,76353.89,Withdrawal,Walmart,Lucknow,Indore,0.89,1,Under Review,Fraudulent,,,
TXN780776,2025-03-06 06:22:15.644337,CUST0062,3963.88,Purchase,Amazon,Indore,Bangalore,0.13,0,Fraud,Suspicious,,,
TXN776251,2025-03-07 02:22:15.644337,CUST0062,46077.45,Bill Payment,Target,Lucknow,Mumbai,0.64,1,Fraud,Fraudulent,,,
TXN803729,2025-03-08 23:22:15.644337,CUST0062,43180.31,Withdrawal,Snapdeal,Kolkata,Bangalore,0.77,1,Fraud,Suspicious,,,
TXN660630,2025-03-09 10:22:15.644337,CUST0062,46577.97,Bill Payment,Amazon,Mumbai,Indore,0.19,0,Fraud,Fraudulent,,,
TXN981123,2025-03-10 13:22:15.644337,CUST0062,59323.18,Transfer,Snapdeal,Indore,Visakhapatnam,0.78,1,Fraud,Legitimate,,,
TXN162030,2025-03-12 10:22:15.644337,CUST0062,8605.81,Purchase,Snapdeal,Ahmedabad,Mumbai,0.86,1,Not Fraud,Legitimate,,,
TXN359785,2025-03-20 08:22:15.644389,CUST0063,35649.79,Purchase,Walmart,Bangalore,Toronto,0.68,1,Under Review,Fraudulent,,,
TXN316747,2025-03-22 01:22:15.644389,CUST0063,45757.73,Withdrawal,Walmart,Nagpur,Chennai,0.75,1,Not Fraud,Legitimate,,,
TXN434254,2025-03-23 07:22:15.644389,CUST0063,92607.62,Transfer,Macy's,Indore,Kanpur,0.79,1,Fraud,Suspicious,,,
TXN618664,2025-03-24 05:22:15.644389,CUST0063,34128.6,Transfer,Macy's,Kanpur,Mumbai,0.82,1,Not Fraud,Legitimate,,,
TXN690500,2025-03-25 00:22:15.644389,CUST0063,71036.35,Purchase,Flipkart,Hyderabad,Kanpur,0.78,1,Fraud,Legitimate,,,
TXN823180,2025-03-25 05:22:15.644389,CUST0063,31362.97,Transfer,Snapdeal,Delhi,Kolkata,0.66,1,Reviewed,Fraudulent,,,
TXN492440,2025-02-09 09:22:15.644460,CUST0064,49193.46,Transfer,Walmart,Chennai,London,0.83,1,Not Fraud,Fraudulent,,,
TXN761310,2025-02-10 21:22:15.644460,CUST0064,38633.16,Transfer,Flipkart,Pune,Toronto,0.98,1,Under Review,Fraudulent,,,
TXN962489,2025-02-11 16:22:15.644460,CUST0064,72905.3,Withdrawal,Snapdeal,Bangalore,Surat,0.85,1,Under Review,Suspicious,,,
TXN344896,2025-02-13 14:22:15.644460,CUST0064,29027.2,Purchase,Macy's,Jaipur,Paris,0.78,1,Reviewed,Fraudulent,,,
TXN479267,2025-02-15 12:22:15.644460,CUST0064,71871.17,Withdrawal,Walmart,Visakhapatnam,Delhi,0.96,1,Not Fraud,Fraudulent,,,
TXN787244,2025-02-12 18:22:15.644507,CUST0065,23743.02,Withdrawal,Walmart,Surat,Bangalore,0.54,1,Reviewed,Legitimate,,,
TXN938772,2025-02-13 08:22:15.644507,CUST0065,30330.2,Withdrawal,Walmart,Kanpur,Pune,0.84,1,Not Fraud,Fraudulent,,,
TXN284445,2025-02-14 00:22:15.644507,CUST0065,89260.13,Bill Payment,Macy's,Indore,Singapore,0.56,1,Reviewed,Fraudulent,,,
TXN258059,2025-02-15 09:22:15.644507,CUST0065,2689.4,Withdrawal,Macy's,Bangalore,Pune,0.61,1,Reviewed,Suspicious,,,
TXN720823,2025-02-16 23:22:15.644507,CUST0065,85943.83,Purchase,Snapdeal,Delhi,Bangalore,0.71,1,Fraud,Legitimate,,,
TXN297400,2025-02-18 18:22:15.644507,CUST0065,11790.02,Purchase,BestBuy,Delhi,Bangalore,0.66,1,Under Review,Legitimate,,,
TXN897311,2025-03-21 13:22:15.644560,CUST0066,43160.71,Bill Payment,Flipkart,Delhi,Bangalore,0.93,1,Under Review,Fraudulent,,,
TXN674468,2025-03-22 08:22:15.644560,CUST0066,90201.11,Purchase,Macy's,Hyderabad,Visakhapatnam,0.91,1,Reviewed,Legitimate,,,
TXN350796,2025-03-23 22:22:15.644560,CUST0066,72245.48,Withdrawal,Amazon,Ahmedabad,Jaipur,0.51,1,Not Fraud,Legitimate,,,
TXN368542,2025-03-25 04:22:15.644560,CUST0066,89447.15,Bill Payment,Target,Nagpur,Visakhapatnam,0.85,1,Fraud,Fraudulent,,,
